# Documentation: DRAMA Software User Manual, section 7.3.2.7
Latitude, Impact Probablity (P_i), Impact Probablity Density (P_i/dlat)
0.025000000005784763, 0.0, 0.0
0.016666666672449537, 0.1864294975994786, 22.37153971195778
0.008333333339123783, 0.31357050221641675, 37.62846026594006
5.7838178690872155E-12, 0.3135705019185104, 37.6284602301913
-0.008333333327556147, 0.18642949826559427, 22.371539791866233
-0.016666666660891373, 0.0, 0.0
