# Documentation: DRAMA Software User Manual, section 7.3.2.7
latitude, imp.probability [1], casualty [1], fatality [1]
0.025000000005784763, 0.0, 0.0, 0.0
0.016666666672449537, 0.1864294975994786, 8.328380786461805E-7, 5.513410989756974E-10
0.008333333339123783, 0.31357050221641675, 1.3459464502977779E-6, 8.910202524311764E-10
5.7838178690872155E-12, 0.3135705019185104, 1.2449134073506068E-6, 8.241361000856195E-10
-0.008333333327556147, 0.18642949826559427, 7.120766984739564E-7, 4.713967331198443E-10
-0.016666666660891373, 0.0, 0.0, 0.0
