#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.ANTENNA.ef1decee-a1e9-480f-b2d1-264eddd0b744_Trajectory.txt
# RunID         : PySara
# ObjectID      : ef1decee-a1e9-480f-b2d1-264eddd0b744
# ObjectName    : ANTENNA
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1418.300          85.308    -49.281    -69.394            7.256        11016.289      0.637      0.000      0.000    0.08196   26.38442           -1.13564      195.18559         7.787e-06         2.051e+02         1.213e+00 
  1419.300          85.163    -49.343    -69.420            7.244        11023.447      0.633      0.000      0.000    0.08001   26.32194           -1.14825      195.19870         7.976e-06         2.094e+02         1.229e+00 
  1420.300          85.017    -49.405    -69.446            7.232        11030.594      0.628      0.000      0.000    0.07810   26.25879           -1.16108      195.21183         8.171e-06         2.138e+02         1.246e+00 
  1421.300          84.870    -49.467    -69.471            7.220        11037.728      0.624      0.000      0.000    0.07622   26.19497           -1.17415      195.22498         8.373e-06         2.183e+02         1.263e+00 
  1422.300          84.721    -49.529    -69.497            7.208        11044.851      0.619      0.000      0.000    0.07438   26.13046           -1.18746      195.23814         8.581e-06         2.230e+02         1.281e+00 
  1423.300          84.571    -49.591    -69.523            7.195        11051.961      0.614      0.000      0.000    0.07256   26.06524           -1.20101      195.25133         8.796e-06         2.278e+02         1.299e+00 
  1424.300          84.420    -49.652    -69.549            7.182        11059.059      0.610      0.000      0.000    0.07077   25.99930           -1.21481      195.26454         9.019e-06         2.327e+02         1.317e+00 
  1425.300          84.267    -49.714    -69.575            7.170        11066.144      0.606      0.000      0.000    0.06901   25.93263           -1.22886      195.27776         9.249e-06         2.378e+02         1.336e+00 
  1426.300          84.112    -49.775    -69.601            7.157        11073.217      0.601      0.000      0.000    0.06728   25.86521           -1.24316      195.29100         9.487e-06         2.430e+02         1.356e+00 
  1427.300          83.956    -49.836    -69.626            7.143        11080.277      0.597      0.000      0.000    0.06558   25.79703           -1.25773      195.30426         9.733e-06         2.484e+02         1.376e+00 
  1428.300          83.799    -49.897    -69.652            7.130        11087.324      0.592      0.000      0.000    0.06391   25.72806           -1.27255      195.31753         9.987e-06         2.540e+02         1.396e+00 
  1429.300          83.639    -49.958    -69.678            7.116        11094.357      0.588      0.000      0.000    0.06227   25.65830           -1.28765      195.33082         1.025e-05         2.597e+02         1.417e+00 
  1430.300          83.479    -50.019    -69.704            7.103        11101.378      0.584      0.000      0.000    0.06066   25.58771           -1.30302      195.34413         1.052e-05         2.656e+02         1.439e+00 
