# Documentation: DRAMA Software User Manual, section 7.3.2.7
latitude, imp.probability [1], casualty [1], fatality [1]
0.025000000005784763, 0.0, 0.0, 0.0
0.016666666672449537, 0.1864294975994786, 8.614177733682262E-7, 0.0
0.008333333339123783, 0.31357050221641675, 1.3921339862042307E-6, 0.0
5.7838178690872155E-12, 0.3135705019185104, 1.287633890539005E-6, 0.0
-0.008333333327556147, 0.18642949826559427, 7.365123423078086E-7, 0.0
-0.016666666660891373, 0.0, 0.0, 0.0
