#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.Compound_of-SOLAR_PANEL+X-SOLAR_PANEL-X-SOLAR_PANEL+Y-Solar_panel-y-SOLAR_PANEL+Z-SOLAR_PANEL-Z-Structure.17276616445358212567_Trajectory.txt
# RunID         : PySara
# ObjectID      : 17276616445358212567
# ObjectName    : Compound_of-SOLAR_PANEL+X-SOLAR_PANEL-X-SOLAR_PANEL+Y-Solar_panel-y-SOLAR_PANEL+Z-SOLAR_PANEL-Z-Structure
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     0.000         124.895     47.256    -44.308            7.910            0.000      1.700      0.000      0.000   31.20347   18.25938           -0.14617      194.84073         1.305e-08         4.082e-01         1.490e-03 
     0.100         124.893     47.250    -44.310            7.910            0.777      1.700      0.000      0.000   31.19813   18.25986           -0.14617      194.83941         1.305e-08         4.083e-01         1.491e-03 
     0.550         124.884     47.219    -44.322            7.910            4.271      1.700      0.000      0.000   31.17336   18.26206           -0.14618      194.83350         1.306e-08         4.086e-01         1.492e-03 
     1.550         124.864     47.152    -44.348            7.910           12.037      1.700      0.000      0.000   31.11662   18.26711           -0.14621      194.82040         1.309e-08         4.094e-01         1.495e-03 
     2.550         124.844     47.084    -44.374            7.910           19.804      1.700      0.000      0.000   31.05580   18.27253           -0.14623      194.80736         1.311e-08         4.102e-01         1.498e-03 
     3.550         124.824     47.017    -44.400            7.910           27.570      1.700      0.000      0.000   30.99507   18.27795           -0.14626      194.79437         1.314e-08         4.110e-01         1.501e-03 
     4.550         124.804     46.949    -44.426            7.910           35.337      1.700      0.000      0.000   30.93444   18.28338           -0.14628      194.78143         1.317e-08         4.119e-01         1.504e-03 
     5.550         124.783     46.882    -44.452            7.910           43.103      1.700      0.000      0.000   30.87380   18.28883           -0.14630      194.76855         1.319e-08         4.127e-01         1.507e-03 
     6.550         124.763     46.815    -44.478            7.910           50.870      1.700      0.000      0.000   30.81321   18.29428           -0.14633      194.75572         1.322e-08         4.135e-01         1.510e-03 
     7.550         124.743     46.747    -44.504            7.910           58.637      1.700      0.000      0.000   30.75273   18.29974           -0.14635      194.74294         1.325e-08         4.144e-01         1.513e-03 
     8.550         124.723     46.680    -44.530            7.910           66.404      1.700      0.000      0.000   30.69234   18.30520           -0.14637      194.73022         1.327e-08         4.152e-01         1.516e-03 
     9.550         124.703     46.612    -44.556            7.910           74.171      1.699      0.000      0.000   30.63206   18.31066           -0.14639      194.71756         1.330e-08         4.161e-01         1.519e-03 
    10.550         124.682     46.545    -44.581            7.910           81.938      1.699      0.000      0.000   30.57176   18.31614           -0.14641      194.70494         1.333e-08         4.169e-01         1.522e-03 
    11.550         124.662     46.477    -44.607            7.910           89.705      1.699      0.000      0.000   30.51152   18.32163           -0.14643      194.69238         1.335e-08         4.178e-01         1.525e-03 
    12.550         124.642     46.410    -44.633            7.910           97.473      1.699      0.000      0.000   30.45138   18.32712           -0.14645      194.67987         1.338e-08         4.186e-01         1.528e-03 
    13.550         124.622     46.342    -44.658            7.910          105.240      1.699      0.000      0.000   30.39134   18.33262           -0.14647      194.66741         1.341e-08         4.195e-01         1.531e-03 
    14.550         124.601     46.274    -44.684            7.910          113.008      1.699      0.000      0.000   30.33141   18.33812           -0.14648      194.65500         1.344e-08         4.203e-01         1.534e-03 
    15.550         124.581     46.207    -44.709            7.910          120.776      1.699      0.000      0.000   30.27145   18.34363           -0.14650      194.64265         1.346e-08         4.212e-01         1.537e-03 
    16.550         124.561     46.139    -44.735            7.910          128.544      1.699      0.000      0.000   30.21156   18.34916           -0.14652      194.63035         1.349e-08         4.220e-01         1.540e-03 
    17.550         124.541     46.072    -44.760            7.910          136.312      1.699      0.000      0.000   30.15177   18.35469           -0.14653      194.61810         1.352e-08         4.229e-01         1.544e-03 
    18.550         124.521     46.004    -44.785            7.910          144.080      1.699      0.000      0.000   30.09209   18.36021           -0.14655      194.60589         1.355e-08         4.238e-01         1.547e-03 
    19.550         124.500     45.937    -44.810            7.910          151.849      1.699      0.000      0.000   30.03251   18.36575           -0.14656      194.59374         1.357e-08         4.246e-01         1.550e-03 
    20.550         124.480     45.869    -44.836            7.910          159.617      1.699      0.000      0.000   29.97290   18.37130           -0.14658      194.58164         1.360e-08         4.255e-01         1.553e-03 
    21.550         124.460     45.802    -44.861            7.910          167.386      1.699      0.000      0.000   29.91337   18.37686           -0.14659      194.56959         1.363e-08         4.264e-01         1.556e-03 
    22.550         124.440     45.734    -44.886            7.910          175.154      1.699      0.000      0.000   29.85394   18.38242           -0.14660      194.55760         1.366e-08         4.273e-01         1.559e-03 
    23.550         124.419     45.667    -44.911            7.910          182.923      1.699      0.000      0.000   29.79462   18.38798           -0.14661      194.54565         1.369e-08         4.281e-01         1.563e-03 
    24.550         124.399     45.599    -44.936            7.910          190.692      1.699      0.000      0.000   29.73540   18.39355           -0.14663      194.53374         1.371e-08         4.290e-01         1.566e-03 
    25.550         124.379     45.531    -44.961            7.910          198.461      1.699      0.000      0.000   29.67614   18.39914           -0.14664      194.52189         1.374e-08         4.299e-01         1.569e-03 
    26.550         124.359     45.464    -44.986            7.910          206.230      1.699      0.000      0.000   29.61698   18.40473           -0.14665      194.51009         1.377e-08         4.308e-01         1.572e-03 
    27.550         124.338     45.396    -45.010            7.910          214.000      1.699      0.000      0.000   29.55792   18.41033           -0.14666      194.49834         1.380e-08         4.317e-01         1.575e-03 
    28.550         124.318     45.329    -45.035            7.910          221.769      1.699      0.000      0.000   29.49896   18.41592           -0.14666      194.48663         1.383e-08         4.326e-01         1.579e-03 
    29.550         124.298     45.261    -45.060            7.910          229.539      1.699      0.000      0.000   29.44011   18.42152           -0.14667      194.47498         1.386e-08         4.334e-01         1.582e-03 
    30.550         124.278     45.194    -45.085            7.910          237.309      1.699      0.000      0.000   29.38121   18.42715           -0.14668      194.46337         1.388e-08         4.343e-01         1.585e-03 
    31.550         124.257     45.126    -45.109            7.910          245.078      1.699      0.000      0.000   29.32241   18.43278           -0.14669      194.45181         1.391e-08         4.352e-01         1.588e-03 
    32.550         124.237     45.058    -45.134            7.910          252.848      1.699      0.000      0.000   29.26372   18.43840           -0.14669      194.44030         1.394e-08         4.361e-01         1.592e-03 
    33.550         124.217     44.991    -45.158            7.910          260.618      1.699      0.000      0.000   29.20514   18.44404           -0.14670      194.42883         1.397e-08         4.370e-01         1.595e-03 
    34.550         124.197     44.923    -45.183            7.910          268.389      1.699      0.000      0.000   29.14665   18.44967           -0.14671      194.41741         1.400e-08         4.380e-01         1.598e-03 
    35.550         124.176     44.855    -45.207            7.910          276.159      1.699      0.000      0.000   29.08812   18.45533           -0.14671      194.40604         1.403e-08         4.389e-01         1.601e-03 
    36.550         124.156     44.788    -45.232            7.910          283.929      1.699      0.000      0.000   29.02970   18.46099           -0.14671      194.39472         1.406e-08         4.398e-01         1.605e-03 
    37.550         124.136     44.720    -45.256            7.910          291.700      1.699      0.000      0.000   28.97139   18.46665           -0.14672      194.38344         1.409e-08         4.407e-01         1.608e-03 
    38.550         124.116     44.653    -45.280            7.910          299.470      1.699      0.000      0.000   28.91318   18.47232           -0.14672      194.37221         1.412e-08         4.416e-01         1.611e-03 
    39.550         124.095     44.585    -45.305            7.910          307.241      1.699      0.000      0.000   28.85506   18.47798           -0.14672      194.36102         1.414e-08         4.425e-01         1.615e-03 
    40.550         124.075     44.517    -45.329            7.910          315.012      1.699      0.000      0.000   28.79692   18.48368           -0.14672      194.34988         1.417e-08         4.434e-01         1.618e-03 
    41.550         124.055     44.450    -45.353            7.910          322.783      1.699      0.000      0.000   28.73887   18.48937           -0.14673      194.33879         1.420e-08         4.444e-01         1.621e-03 
    42.550         124.035     44.382    -45.377            7.910          330.554      1.699      0.000      0.000   28.68094   18.49507           -0.14673      194.32774         1.423e-08         4.453e-01         1.625e-03 
    43.550         124.014     44.314    -45.401            7.910          338.326      1.699      0.000      0.000   28.62311   18.50076           -0.14673      194.31674         1.426e-08         4.462e-01         1.628e-03 
    44.550         123.994     44.247    -45.425            7.910          346.097      1.699      0.000      0.000   28.56537   18.50647           -0.14672      194.30578         1.429e-08         4.471e-01         1.631e-03 
    45.550         123.974     44.179    -45.449            7.910          353.869      1.699      0.000      0.000   28.50761   18.51219           -0.14672      194.29487         1.432e-08         4.481e-01         1.635e-03 
    46.550         123.954     44.111    -45.473            7.910          361.640      1.699      0.000      0.000   28.44995   18.51792           -0.14672      194.28400         1.435e-08         4.490e-01         1.638e-03 
    47.550         123.933     44.044    -45.497            7.910          369.412      1.699      0.000      0.000   28.39240   18.52365           -0.14672      194.27318         1.438e-08         4.500e-01         1.642e-03 
    48.550         123.913     43.976    -45.521            7.910          377.184      1.699      0.000      0.000   28.33496   18.52938           -0.14672      194.26240         1.441e-08         4.509e-01         1.645e-03 
    49.550         123.893     43.908    -45.545            7.910          384.956      1.699      0.000      0.000   28.27760   18.53512           -0.14671      194.25166         1.444e-08         4.518e-01         1.648e-03 
    50.550         123.873     43.841    -45.568            7.910          392.728      1.698      0.000      0.000   28.22022   18.54088           -0.14671      194.24097         1.447e-08         4.528e-01         1.652e-03 
    51.550         123.852     43.773    -45.592            7.910          400.500      1.698      0.000      0.000   28.16296   18.54664           -0.14670      194.23033         1.450e-08         4.537e-01         1.655e-03 
    52.550         123.832     43.705    -45.616            7.910          408.273      1.698      0.000      0.000   28.10580   18.55240           -0.14670      194.21972         1.453e-08         4.547e-01         1.659e-03 
    53.550         123.812     43.638    -45.639            7.910          416.045      1.698      0.000      0.000   28.04875   18.55816           -0.14669      194.20916         1.456e-08         4.556e-01         1.662e-03 
    54.550         123.792     43.570    -45.663            7.910          423.818      1.698      0.000      0.000   27.99177   18.56393           -0.14668      194.19864         1.459e-08         4.566e-01         1.666e-03 
    55.550         123.771     43.502    -45.687            7.910          431.591      1.698      0.000      0.000   27.93479   18.56972           -0.14668      194.18817         1.463e-08         4.576e-01         1.669e-03 
    56.550         123.751     43.434    -45.710            7.910          439.364      1.698      0.000      0.000   27.87791   18.57552           -0.14667      194.17774         1.466e-08         4.585e-01         1.673e-03 
    57.550         123.731     43.367    -45.734            7.910          447.137      1.698      0.000      0.000   27.82115   18.58131           -0.14666      194.16735         1.469e-08         4.595e-01         1.676e-03 
    58.550         123.711     43.299    -45.757            7.910          454.910      1.698      0.000      0.000   27.76450   18.58711           -0.14665      194.15700         1.472e-08         4.604e-01         1.680e-03 
    59.550         123.690     43.231    -45.780            7.910          462.683      1.698      0.000      0.000   27.70791   18.59291           -0.14664      194.14669         1.475e-08         4.614e-01         1.683e-03 
    60.550         123.670     43.164    -45.804            7.910          470.456      1.698      0.000      0.000   27.65132   18.59874           -0.14663      194.13643         1.478e-08         4.624e-01         1.687e-03 
    61.550         123.650     43.096    -45.827            7.910          478.230      1.698      0.000      0.000   27.59485   18.60456           -0.14662      194.12621         1.481e-08         4.634e-01         1.690e-03 
    62.550         123.630     43.028    -45.850            7.910          486.003      1.698      0.000      0.000   27.53849   18.61039           -0.14661      194.11603         1.484e-08         4.643e-01         1.694e-03 
    63.550         123.609     42.960    -45.873            7.910          493.777      1.698      0.000      0.000   27.48224   18.61621           -0.14659      194.10589         1.487e-08         4.653e-01         1.697e-03 
    64.550         123.589     42.893    -45.897            7.910          501.551      1.698      0.000      0.000   27.42603   18.62205           -0.14658      194.09579         1.490e-08         4.663e-01         1.701e-03 
    65.550         123.569     42.825    -45.920            7.910          509.325      1.698      0.000      0.000   27.36985   18.62791           -0.14657      194.08574         1.494e-08         4.673e-01         1.704e-03 
    66.550         123.549     42.757    -45.943            7.910          517.099      1.698      0.000      0.000   27.31378   18.63376           -0.14655      194.07572         1.497e-08         4.683e-01         1.708e-03 
    67.550         123.528     42.689    -45.966            7.910          524.873      1.698      0.000      0.000   27.25782   18.63962           -0.14654      194.06574         1.500e-08         4.693e-01         1.712e-03 
    68.550         123.508     42.622    -45.989            7.910          532.648      1.698      0.000      0.000   27.20198   18.64548           -0.14652      194.05581         1.503e-08         4.703e-01         1.715e-03 
    69.550         123.488     42.554    -46.012            7.910          540.422      1.698      0.000      0.000   27.14617   18.65135           -0.14651      194.04592         1.506e-08         4.713e-01         1.719e-03 
    70.550         123.468     42.486    -46.035            7.910          548.197      1.698      0.000      0.000   27.09039   18.65724           -0.14649      194.03606         1.509e-08         4.723e-01         1.722e-03 
    71.550         123.447     42.418    -46.057            7.910          555.971      1.698      0.000      0.000   27.03473   18.66313           -0.14647      194.02625         1.513e-08         4.733e-01         1.726e-03 
    72.550         123.427     42.351    -46.080            7.910          563.746      1.698      0.000      0.000   26.97918   18.66902           -0.14646      194.01647         1.516e-08         4.743e-01         1.730e-03 
    73.550         123.407     42.283    -46.103            7.910          571.521      1.698      0.000      0.000   26.92374   18.67491           -0.14644      194.00674         1.519e-08         4.753e-01         1.733e-03 
    74.550         123.387     42.215    -46.126            7.910          579.296      1.698      0.000      0.000   26.86833   18.68081           -0.14642      193.99704         1.522e-08         4.763e-01         1.737e-03 
    75.550         123.367     42.147    -46.149            7.910          587.071      1.698      0.000      0.000   26.81297   18.68673           -0.14640      193.98739         1.526e-08         4.773e-01         1.741e-03 
    76.550         123.346     42.079    -46.171            7.910          594.847      1.698      0.000      0.000   26.75772   18.69265           -0.14638      193.97777         1.529e-08         4.783e-01         1.744e-03 
    77.550         123.326     42.012    -46.194            7.910          602.622      1.698      0.000      0.000   26.70258   18.69857           -0.14636      193.96819         1.532e-08         4.793e-01         1.748e-03 
    78.550         123.306     41.944    -46.216            7.910          610.398      1.698      0.000      0.000   26.64755   18.70449           -0.14634      193.95865         1.535e-08         4.804e-01         1.752e-03 
    79.550         123.286     41.876    -46.239            7.910          618.173      1.698      0.000      0.000   26.59255   18.71043           -0.14632      193.94915         1.539e-08         4.814e-01         1.755e-03 
    80.550         123.266     41.808    -46.262            7.910          625.949      1.698      0.000      0.000   26.53760   18.71638           -0.14630      193.93968         1.542e-08         4.824e-01         1.759e-03 
    81.550         123.245     41.740    -46.284            7.910          633.725      1.698      0.000      0.000   26.48276   18.72233           -0.14627      193.93026         1.545e-08         4.834e-01         1.763e-03 
    82.550         123.225     41.673    -46.306            7.910          641.501      1.698      0.000      0.000   26.42804   18.72828           -0.14625      193.92087         1.548e-08         4.845e-01         1.767e-03 
    83.550         123.205     41.605    -46.329            7.910          649.277      1.698      0.000      0.000   26.37343   18.73424           -0.14622      193.91152         1.552e-08         4.855e-01         1.770e-03 
    84.550         123.185     41.537    -46.351            7.910          657.054      1.698      0.000      0.000   26.31883   18.74021           -0.14620      193.90221         1.555e-08         4.865e-01         1.774e-03 
    85.550         123.165     41.469    -46.374            7.910          664.830      1.698      0.000      0.000   26.26430   18.74619           -0.14618      193.89294         1.558e-08         4.876e-01         1.778e-03 
    86.550         123.144     41.401    -46.396            7.910          672.606      1.698      0.000      0.000   26.20988   18.75217           -0.14615      193.88370         1.562e-08         4.886e-01         1.782e-03 
    87.550         123.124     41.333    -46.418            7.910          680.383      1.698      0.000      0.000   26.15557   18.75815           -0.14612      193.87450         1.565e-08         4.897e-01         1.785e-03 
    88.550         123.104     41.266    -46.440            7.910          688.160      1.698      0.000      0.000   26.10138   18.76413           -0.14610      193.86534         1.568e-08         4.907e-01         1.789e-03 
    89.550         123.084     41.198    -46.462            7.910          695.937      1.697      0.000      0.000   26.04720   18.77013           -0.14607      193.85621         1.572e-08         4.918e-01         1.793e-03 
    90.550         123.064     41.130    -46.485            7.910          703.714      1.697      0.000      0.000   25.99309   18.77615           -0.14604      193.84713         1.575e-08         4.928e-01         1.797e-03 
    91.550         123.044     41.062    -46.507            7.910          711.491      1.697      0.000      0.000   25.93909   18.78216           -0.14601      193.83807         1.579e-08         4.939e-01         1.801e-03 
    92.550         123.023     40.994    -46.529            7.910          719.268      1.697      0.000      0.000   25.88521   18.78817           -0.14598      193.82906         1.582e-08         4.949e-01         1.804e-03 
    93.550         123.003     40.926    -46.551            7.910          727.045      1.697      0.000      0.000   25.83143   18.79418           -0.14595      193.82008         1.585e-08         4.960e-01         1.808e-03 
    94.550         122.983     40.858    -46.573            7.910          734.823      1.697      0.000      0.000   25.77767   18.80022           -0.14592      193.81113         1.589e-08         4.971e-01         1.812e-03 
    95.550         122.963     40.791    -46.595            7.910          742.601      1.697      0.000      0.000   25.72398   18.80626           -0.14589      193.80223         1.592e-08         4.981e-01         1.816e-03 
    96.550         122.943     40.723    -46.617            7.910          750.378      1.697      0.000      0.000   25.67041   18.81230           -0.14586      193.79335         1.596e-08         4.992e-01         1.820e-03 
    97.550         122.923     40.655    -46.639            7.911          758.156      1.697      0.000      0.000   25.61695   18.81834           -0.14583      193.78452         1.599e-08         5.003e-01         1.824e-03 
    98.550         122.903     40.587    -46.660            7.911          765.934      1.697      0.000      0.000   25.56360   18.82438           -0.14580      193.77572         1.602e-08         5.014e-01         1.828e-03 
    99.550         122.882     40.519    -46.682            7.911          773.712      1.697      0.000      0.000   25.51026   18.83045           -0.14576      193.76695         1.606e-08         5.024e-01         1.832e-03 
   100.550         122.862     40.451    -46.704            7.911          781.490      1.697      0.000      0.000   25.45700   18.83652           -0.14573      193.75822         1.609e-08         5.035e-01         1.836e-03 
   101.550         122.842     40.383    -46.726            7.911          789.269      1.697      0.000      0.000   25.40385   18.84259           -0.14569      193.74953         1.613e-08         5.046e-01         1.839e-03 
   102.550         122.822     40.315    -46.747            7.911          797.047      1.697      0.000      0.000   25.35081   18.84866           -0.14566      193.74087         1.616e-08         5.057e-01         1.843e-03 
   103.550         122.802     40.248    -46.769            7.911          804.826      1.697      0.000      0.000   25.29790   18.85473           -0.14562      193.73224         1.620e-08         5.068e-01         1.847e-03 
   104.550         122.782     40.180    -46.791            7.911          812.604      1.697      0.000      0.000   25.24498   18.86083           -0.14559      193.72365         1.623e-08         5.079e-01         1.851e-03 
   105.550         122.762     40.112    -46.812            7.911          820.383      1.697      0.000      0.000   25.19214   18.86693           -0.14555      193.71509         1.627e-08         5.090e-01         1.855e-03 
   106.550         122.742     40.044    -46.834            7.911          828.162      1.697      0.000      0.000   25.13943   18.87303           -0.14551      193.70657         1.630e-08         5.101e-01         1.859e-03 
   107.550         122.722     39.976    -46.855            7.911          835.941      1.697      0.000      0.000   25.08682   18.87913           -0.14548      193.69808         1.634e-08         5.112e-01         1.863e-03 
   108.550         122.702     39.908    -46.877            7.911          843.720      1.697      0.000      0.000   25.03433   18.88523           -0.14544      193.68963         1.637e-08         5.123e-01         1.867e-03 
   109.550         122.681     39.840    -46.898            7.911          851.500      1.697      0.000      0.000   24.98184   18.89135           -0.14540      193.68120         1.641e-08         5.134e-01         1.871e-03 
   110.550         122.661     39.772    -46.920            7.911          859.279      1.697      0.000      0.000   24.92944   18.89748           -0.14536      193.67282         1.644e-08         5.145e-01         1.875e-03 
   111.550         122.641     39.704    -46.941            7.911          867.058      1.697      0.000      0.000   24.87715   18.90361           -0.14532      193.66446         1.648e-08         5.156e-01         1.879e-03 
   112.550         122.621     39.636    -46.963            7.911          874.838      1.697      0.000      0.000   24.82498   18.90974           -0.14528      193.65614         1.651e-08         5.167e-01         1.883e-03 
   113.550         122.601     39.568    -46.984            7.911          882.618      1.697      0.000      0.000   24.77293   18.91587           -0.14524      193.64786         1.655e-08         5.178e-01         1.887e-03 
   114.550         122.581     39.501    -47.005            7.911          890.398      1.697      0.000      0.000   24.72087   18.92203           -0.14520      193.63960         1.659e-08         5.190e-01         1.891e-03 
   115.550         122.561     39.433    -47.027            7.911          898.178      1.697      0.000      0.000   24.66890   18.92819           -0.14515      193.63138         1.662e-08         5.201e-01         1.896e-03 
   116.550         122.541     39.365    -47.048            7.911          905.958      1.697      0.000      0.000   24.61705   18.93435           -0.14511      193.62319         1.666e-08         5.212e-01         1.900e-03 
   117.550         122.521     39.297    -47.069            7.911          913.738      1.697      0.000      0.000   24.56531   18.94050           -0.14507      193.61504         1.669e-08         5.224e-01         1.904e-03 
   118.550         122.501     39.229    -47.090            7.911          921.518      1.697      0.000      0.000   24.51369   18.94666           -0.14503      193.60692         1.673e-08         5.235e-01         1.908e-03 
   119.550         122.481     39.161    -47.111            7.911          929.299      1.697      0.000      0.000   24.46206   18.95284           -0.14498      193.59882         1.677e-08         5.246e-01         1.912e-03 
   120.550         122.461     39.093    -47.132            7.911          937.079      1.697      0.000      0.000   24.41053   18.95903           -0.14494      193.59077         1.680e-08         5.258e-01         1.916e-03 
   121.550         122.441     39.025    -47.153            7.911          944.860      1.697      0.000      0.000   24.35911   18.96522           -0.14489      193.58274         1.684e-08         5.269e-01         1.920e-03 
   122.550         122.421     38.957    -47.174            7.911          952.641      1.697      0.000      0.000   24.30781   18.97141           -0.14484      193.57475         1.688e-08         5.281e-01         1.924e-03 
   123.550         122.401     38.889    -47.195            7.911          960.422      1.697      0.000      0.000   24.25663   18.97759           -0.14480      193.56678         1.691e-08         5.292e-01         1.928e-03 
   124.550         122.381     38.821    -47.216            7.911          968.203      1.697      0.000      0.000   24.20544   18.98380           -0.14475      193.55885         1.695e-08         5.304e-01         1.933e-03 
   125.550         122.361     38.753    -47.237            7.911          975.984      1.697      0.000      0.000   24.15434   18.99002           -0.14470      193.55095         1.699e-08         5.315e-01         1.937e-03 
   126.550         122.341     38.685    -47.258            7.911          983.765      1.696      0.000      0.000   24.10336   18.99623           -0.14466      193.54309         1.702e-08         5.327e-01         1.941e-03 
   127.550         122.321     38.617    -47.279            7.911          991.547      1.696      0.000      0.000   24.05250   19.00245           -0.14461      193.53525         1.706e-08         5.338e-01         1.945e-03 
   128.550         122.301     38.549    -47.300            7.911          999.328      1.696      0.000      0.000   24.00175   19.00866           -0.14456      193.52745         1.710e-08         5.350e-01         1.949e-03 
   129.550         122.281     38.481    -47.321            7.911         1007.110      1.696      0.000      0.000   23.95101   19.01490           -0.14451      193.51967         1.714e-08         5.362e-01         1.954e-03 
   130.550         122.261     38.413    -47.342            7.911         1014.892      1.696      0.000      0.000   23.90035   19.02114           -0.14446      193.51193         1.717e-08         5.373e-01         1.958e-03 
   131.550         122.241     38.345    -47.362            7.911         1022.674      1.696      0.000      0.000   23.84981   19.02739           -0.14441      193.50422         1.721e-08         5.385e-01         1.962e-03 
   132.550         122.221     38.277    -47.383            7.911         1030.455      1.696      0.000      0.000   23.79939   19.03363           -0.14436      193.49654         1.725e-08         5.397e-01         1.966e-03 
   133.550         122.201     38.209    -47.404            7.911         1038.238      1.696      0.000      0.000   23.74908   19.03987           -0.14430      193.48888         1.729e-08         5.409e-01         1.971e-03 
   134.550         122.181     38.141    -47.424            7.911         1046.020      1.696      0.000      0.000   23.69878   19.04614           -0.14425      193.48126         1.732e-08         5.420e-01         1.975e-03 
   135.550         122.162     38.073    -47.445            7.911         1053.802      1.696      0.000      0.000   23.64857   19.05241           -0.14420      193.47367         1.736e-08         5.432e-01         1.979e-03 
   136.550         122.142     38.005    -47.466            7.911         1061.585      1.696      0.000      0.000   23.59847   19.05868           -0.14414      193.46611         1.740e-08         5.444e-01         1.983e-03 
   137.550         122.122     37.937    -47.486            7.911         1069.367      1.696      0.000      0.000   23.54849   19.06495           -0.14409      193.45858         1.744e-08         5.456e-01         1.988e-03 
   138.550         122.102     37.869    -47.507            7.911         1077.150      1.696      0.000      0.000   23.49862   19.07122           -0.14404      193.45108         1.747e-08         5.468e-01         1.992e-03 
   139.550         122.082     37.801    -47.527            7.911         1084.933      1.696      0.000      0.000   23.44876   19.07751           -0.14398      193.44361         1.751e-08         5.480e-01         1.996e-03 
   140.550         122.062     37.733    -47.548            7.911         1092.716      1.696      0.000      0.000   23.39899   19.08381           -0.14393      193.43617         1.755e-08         5.492e-01         2.001e-03 
   141.550         122.042     37.665    -47.568            7.911         1100.499      1.696      0.000      0.000   23.34934   19.09010           -0.14387      193.42876         1.759e-08         5.504e-01         2.005e-03 
   142.550         122.022     37.597    -47.589            7.911         1108.282      1.696      0.000      0.000   23.29980   19.09640           -0.14381      193.42138         1.763e-08         5.516e-01         2.009e-03 
   143.550         122.003     37.529    -47.609            7.911         1116.065      1.696      0.000      0.000   23.25037   19.10270           -0.14376      193.41403         1.767e-08         5.528e-01         2.014e-03 
   144.550         121.983     37.461    -47.629            7.911         1123.848      1.696      0.000      0.000   23.20097   19.10901           -0.14370      193.40671         1.771e-08         5.540e-01         2.018e-03 
   145.550         121.963     37.393    -47.650            7.911         1131.632      1.696      0.000      0.000   23.15164   19.11534           -0.14364      193.39941         1.774e-08         5.552e-01         2.023e-03 
   146.550         121.943     37.325    -47.670            7.911         1139.415      1.696      0.000      0.000   23.10243   19.12166           -0.14358      193.39215         1.778e-08         5.564e-01         2.027e-03 
   147.550         121.923     37.257    -47.690            7.911         1147.199      1.696      0.000      0.000   23.05333   19.12799           -0.14352      193.38491         1.782e-08         5.577e-01         2.031e-03 
   148.550         121.903     37.189    -47.710            7.911         1154.983      1.696      0.000      0.000   23.00435   19.13431           -0.14346      193.37770         1.786e-08         5.589e-01         2.036e-03 
   149.550         121.884     37.121    -47.731            7.911         1162.767      1.696      0.000      0.000   22.95539   19.14065           -0.14340      193.37053         1.790e-08         5.601e-01         2.040e-03 
   150.550         121.864     37.053    -47.751            7.911         1170.551      1.696      0.000      0.000   22.90651   19.14700           -0.14334      193.36338         1.794e-08         5.613e-01         2.045e-03 
   151.550         121.844     36.985    -47.771            7.911         1178.335      1.696      0.000      0.000   22.85774   19.15335           -0.14328      193.35625         1.798e-08         5.626e-01         2.049e-03 
   152.550         121.824     36.917    -47.791            7.911         1186.120      1.696      0.000      0.000   22.80909   19.15970           -0.14322      193.34916         1.802e-08         5.638e-01         2.054e-03 
   153.550         121.804     36.849    -47.811            7.911         1193.904      1.696      0.000      0.000   22.76056   19.16605           -0.14316      193.34209         1.806e-08         5.651e-01         2.058e-03 
   154.550         121.785     36.781    -47.831            7.911         1201.688      1.696      0.000      0.000   22.71205   19.17242           -0.14309      193.33506         1.810e-08         5.663e-01         2.063e-03 
   155.550         121.765     36.713    -47.851            7.911         1209.473      1.696      0.000      0.000   22.66362   19.17879           -0.14303      193.32805         1.814e-08         5.675e-01         2.067e-03 
   156.550         121.745     36.645    -47.871            7.911         1217.258      1.696      0.000      0.000   22.61530   19.18517           -0.14297      193.32107         1.818e-08         5.688e-01         2.072e-03 
   157.550         121.725     36.576    -47.891            7.911         1225.043      1.696      0.000      0.000   22.56709   19.19155           -0.14290      193.31411         1.822e-08         5.700e-01         2.076e-03 
   158.550         121.706     36.508    -47.911            7.911         1232.828      1.696      0.000      0.000   22.51900   19.19792           -0.14284      193.30718         1.826e-08         5.713e-01         2.081e-03 
   159.550         121.686     36.440    -47.931            7.911         1240.613      1.696      0.000      0.000   22.47095   19.20431           -0.14277      193.30029         1.830e-08         5.725e-01         2.085e-03 
