#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.COMM.5ec80fef-472a-49e4-8831-11217eacc162_Trajectory.txt
# RunID         : PySara
# ObjectID      : 5ec80fef-472a-49e4-8831-11217eacc162
# ObjectName    : COMM
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1399.300          87.810    -48.073    -68.903            7.358        10876.994      0.883      0.000      0.000    0.12640   26.84702           -0.95980      194.93775         5.029e-06         1.362e+02         1.325e+00 
  1400.300          87.686    -48.136    -68.928            7.346        10884.252      0.878      0.000      0.000    0.12365   26.80040           -0.97041      194.95013         5.141e-06         1.388e+02         1.341e+00 
  1401.300          87.561    -48.199    -68.953            7.332        10891.497      0.872      0.000      0.000    0.12094   26.75319           -0.98126      194.96252         5.256e-06         1.414e+02         1.357e+00 
  1402.300          87.435    -48.261    -68.978            7.319        10898.729      0.866      0.000      0.000    0.11827   26.70539           -0.99237      194.97494         5.375e-06         1.440e+02         1.373e+00 
  1403.300          87.308    -48.324    -69.003            7.306        10905.948      0.860      0.000      0.000    0.11563   26.65698           -1.00373      194.98736         5.498e-06         1.468e+02         1.390e+00 
  1404.300          87.179    -48.387    -69.029            7.292        10913.154      0.854      0.000      0.000    0.11302   26.60797           -1.01536      194.99981         5.625e-06         1.496e+02         1.407e+00 
  1405.300          87.049    -48.449    -69.054            7.279        10920.347      0.848      0.000      0.000    0.11045   26.55833           -1.02724      195.01227         5.757e-06         1.526e+02         1.424e+00 
  1406.300          86.918    -48.511    -69.079            7.265        10927.526      0.841      0.000      0.000    0.10791   26.50806           -1.03940      195.02474         5.892e-06         1.556e+02         1.442e+00 
  1407.300          86.786    -48.574    -69.104            7.251        10934.691      0.835      0.000      0.000    0.10540   26.45715           -1.05182      195.03722         6.032e-06         1.586e+02         1.459e+00 
  1408.300          86.652    -48.636    -69.129            7.236        10941.842      0.829      0.000      0.000    0.10293   26.40558           -1.06452      195.04972         6.177e-06         1.618e+02         1.478e+00 
  1409.300          86.517    -48.697    -69.154            7.222        10948.979      0.823      0.000      0.000    0.10049   26.35335           -1.07750      195.06223         6.327e-06         1.651e+02         1.497e+00 
  1410.300          86.380    -48.759    -69.179            7.207        10956.101      0.817      0.000      0.000    0.09809   26.30045           -1.09077      195.07476         6.483e-06         1.685e+02         1.516e+00 
  1411.300          86.242    -48.821    -69.205            7.192        10963.210      0.811      0.000      0.000    0.09571   26.24686           -1.10432      195.08729         6.644e-06         1.719e+02         1.535e+00 
