#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.OBC.4a9aeba4-5db7-410e-87ac-ff00eb69a367_Trajectory.txt
# RunID         : PySara
# ObjectID      : 4a9aeba4-5db7-410e-87ac-ff00eb69a367
# ObjectName    : OBC
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1398.300          87.936    -48.014    -68.880            7.411        10870.245      0.963      0.000      0.000    0.12877   27.03805           -0.93960      194.92673         4.918e-06         1.351e+02         1.144e+00 
  1399.300          87.814    -48.078    -68.905            7.400        10877.556      0.957      0.000      0.000    0.12601   26.99797           -0.94919      194.93920         5.026e-06         1.377e+02         1.158e+00 
  1400.300          87.691    -48.141    -68.930            7.389        10884.856      0.951      0.000      0.000    0.12329   26.95737           -0.95899      194.95170         5.137e-06         1.403e+02         1.172e+00 
  1401.300          87.567    -48.204    -68.955            7.377        10892.145      0.944      0.000      0.000    0.12060   26.91624           -0.96901      194.96421         5.251e-06         1.430e+02         1.186e+00 
  1402.300          87.441    -48.267    -68.981            7.366        10899.422      0.938      0.000      0.000    0.11795   26.87457           -0.97925      194.97675         5.369e-06         1.457e+02         1.201e+00 
  1403.300          87.315    -48.331    -69.006            7.354        10906.688      0.931      0.000      0.000    0.11534   26.83236           -0.98971      194.98931         5.491e-06         1.486e+02         1.216e+00 
  1404.300          87.187    -48.393    -69.031            7.342        10913.943      0.925      0.000      0.000    0.11275   26.78959           -1.00040      195.00188         5.617e-06         1.515e+02         1.231e+00 
  1405.300          87.058    -48.456    -69.057            7.330        10921.185      0.918      0.000      0.000    0.11021   26.74626           -1.01131      195.01448         5.747e-06         1.545e+02         1.247e+00 
  1406.300          86.928    -48.519    -69.082            7.318        10928.416      0.912      0.000      0.000    0.10770   26.70236           -1.02246      195.02710         5.881e-06         1.576e+02         1.262e+00 
  1407.300          86.797    -48.582    -69.107            7.306        10935.635      0.905      0.000      0.000    0.10522   26.65788           -1.03385      195.03973         6.020e-06         1.607e+02         1.279e+00 
  1408.300          86.665    -48.644    -69.133            7.293        10942.841      0.899      0.000      0.000    0.10278   26.61281           -1.04547      195.05239         6.163e-06         1.640e+02         1.295e+00 
  1409.300          86.531    -48.707    -69.158            7.281        10950.036      0.892      0.000      0.000    0.10037   26.56714           -1.05733      195.06506         6.311e-06         1.674e+02         1.312e+00 
  1410.300          86.396    -48.769    -69.183            7.268        10957.217      0.886      0.000      0.000    0.09799   26.52086           -1.06944      195.07775         6.465e-06         1.708e+02         1.329e+00 
  1411.300          86.260    -48.831    -69.209            7.255        10964.386      0.879      0.000      0.000    0.09565   26.47397           -1.08180      195.09046         6.623e-06         1.744e+02         1.347e+00 
  1412.300          86.122    -48.893    -69.234            7.242        10971.543      0.872      0.000      0.000    0.09333   26.42644           -1.09442      195.10318         6.788e-06         1.781e+02         1.365e+00 
  1413.300          85.983    -48.955    -69.260            7.229        10978.686      0.866      0.000      0.000    0.09105   26.37828           -1.10729      195.11592         6.958e-06         1.819e+02         1.383e+00 
  1414.300          85.843    -49.017    -69.285            7.215        10985.816      0.860      0.000      0.000    0.08895   26.30998           -1.12043      195.12867         7.122e-06         1.855e+02         1.401e+00 
  1415.300          85.701    -49.079    -69.310            7.201        10992.932      0.853      0.000      0.000    0.08687   26.24095           -1.13383      195.14144         7.293e-06         1.892e+02         1.419e+00 
  1416.300          85.558    -49.140    -69.336            7.188        11000.036      0.847      0.000      0.000    0.08482   26.17120           -1.14749      195.15423         7.469e-06         1.930e+02         1.437e+00 
  1417.300          85.413    -49.202    -69.361            7.174        11007.125      0.841      0.000      0.000    0.08281   26.10072           -1.16144      195.16702         7.651e-06         1.970e+02         1.455e+00 
  1418.300          85.267    -49.263    -69.387            7.159        11014.201      0.835      0.000      0.000    0.08082   26.02951           -1.17566      195.17983         7.839e-06         2.010e+02         1.474e+00 
  1419.300          85.119    -49.324    -69.412            7.145        11021.262      0.829      0.000      0.000    0.07887   25.95753           -1.19016      195.19266         8.034e-06         2.052e+02         1.494e+00 
  1420.300          84.970    -49.386    -69.437            7.130        11028.309      0.823      0.000      0.000    0.07694   25.88479           -1.20494      195.20549         8.235e-06         2.094e+02         1.514e+00 
  1421.300          84.819    -49.447    -69.463            7.116        11035.342      0.816      0.000      0.000    0.07505   25.81126           -1.22002      195.21834         8.443e-06         2.138e+02         1.534e+00 
  1422.300          84.667    -49.507    -69.488            7.101        11042.360      0.810      0.000      0.000    0.07318   25.73693           -1.23540      195.23119         8.658e-06         2.184e+02         1.555e+00 
  1423.300          84.513    -49.568    -69.514            7.085        11049.364      0.804      0.000      0.000    0.07135   25.66178           -1.25107      195.24406         8.880e-06         2.230e+02         1.576e+00 
  1424.300          84.358    -49.629    -69.539            7.070        11056.352      0.798      0.000      0.000    0.06955   25.58579           -1.26705      195.25693         9.111e-06         2.278e+02         1.598e+00 
  1425.300          84.201    -49.689    -69.564            7.054        11063.325      0.792      0.000      0.000    0.06777   25.50895           -1.28333      195.26981         9.349e-06         2.328e+02         1.621e+00 
  1426.300          84.042    -49.749    -69.590            7.039        11070.283      0.787      0.000      0.000    0.06603   25.43123           -1.29994      195.28270         9.596e-06         2.378e+02         1.644e+00 
  1427.300          83.881    -49.810    -69.615            7.023        11077.225      0.781      0.000      0.000    0.06432   25.35262           -1.31686      195.29560         9.852e-06         2.431e+02         1.667e+00 
  1428.300          83.719    -49.870    -69.641            7.006        11084.151      0.775      0.000      0.000    0.06263   25.27310           -1.33410      195.30850         1.012e-05         2.485e+02         1.692e+00 
  1429.300          83.555    -49.929    -69.666            6.990        11091.061      0.769      0.000      0.000    0.06098   25.19264           -1.35168      195.32141         1.039e-05         2.540e+02         1.717e+00 
