# Documentation: DRAMA Software User Manual, section 7.3.2.7
latitude, imp.probability [1], casualty [1], fatality [1]
0.025000000005784763, 0.0, 0.0, 0.0
0.016666666672449537, 0.1864294975994786, 3.399621596011926E-6, 5.513410838986488E-10
0.008333333339123783, 0.31357050221641675, 5.494111212311914E-6, 8.910202575762582E-10
5.7838178690872155E-12, 0.3135705019185104, 5.081698284281622E-6, 8.241360927030428E-10
-0.008333333327556147, 0.18642949826559427, 2.9066775785180354E-6, 4.713966994529528E-10
-0.016666666660891373, 0.0, 0.0, 0.0
