#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.PAYLOAD.83963a6f-141e-4505-8936-17fa406040df_Trajectory.txt
# RunID         : PySara
# ObjectID      : 83963a6f-141e-4505-8936-17fa406040df
# ObjectName    : PAYLOAD
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1399.300          87.816    -48.079    -68.906            7.409        10877.753      1.300      0.000      0.000    0.12169   27.03022           -0.94549      194.93971         5.024e-06         1.379e+02         1.433e+00 
  1400.300          87.693    -48.143    -68.931            7.393        10885.059      1.291      0.000      0.000    0.11907   26.97498           -0.95517      194.95222         5.135e-06         1.404e+02         1.601e+00 
  1401.300          87.569    -48.206    -68.956            7.376        10892.349      1.283      0.000      0.000    0.11648   26.91239           -0.96517      194.96474         5.249e-06         1.429e+02         1.812e+00 
  1402.300          87.444    -48.269    -68.981            7.355        10899.620      1.274      0.000      0.000    0.11394   26.84035           -0.97552      194.97727         5.367e-06         1.453e+02         2.084e+00 
  1403.300          87.319    -48.332    -69.007            7.332        10906.870      1.265      0.000      0.000    0.11142   26.75575           -0.98630      194.98978         5.488e-06         1.476e+02         2.447e+00 
  1404.300          87.192    -48.395    -69.032            7.303        10914.094      1.256      0.000      0.000    0.10895   26.65362           -0.99757      195.00228         5.613e-06         1.498e+02         2.954e+00 
  1405.300          87.064    -48.457    -69.057            7.267        10921.286      1.248      0.000      0.000    0.10651   26.52538           -1.00947      195.01475         5.741e-06         1.518e+02         3.715e+00 
  1406.300          86.936    -48.519    -69.082            7.218        10928.436      1.239      0.000      0.000    0.10411   26.35406           -1.02219      195.02716         5.874e-06         1.533e+02         4.978e+00 
  1407.300          86.807    -48.581    -69.107            7.145        10935.526      1.230      0.000      0.000    0.10176   26.09841           -1.03609      195.03945         6.010e-06         1.538e+02         7.472e+00 
  1408.300          86.678    -48.641    -69.131            7.000        10942.508      1.222      0.000      0.000    0.09945   25.60269           -1.05214      195.05151         6.149e-06         1.514e+02         1.464e+01 
  1408.500          86.654    -48.653    -69.136            6.345        10943.823      1.221      0.000      0.000    0.09879   23.42418           -1.05704      195.05372         6.190e-06         1.276e+02         3.104e+02 
